codice_dusaf,macro_cat,area_km2
31111,Boschi e zone naturali,0.007168493142479828
223,Agricola,0.01314115517547491
1123,Residenziale,0.001647731208872775
2111,Agricola,0.005278388179326225
2111,Agricola,0.004838637359387643
2111,Agricola,0.0017576757922093216
1123,Residenziale,0.0027257482516072308
223,Agricola,0.005465525251900468
223,Agricola,0.002976355905698316
3242,Boschi e zone naturali,0.008428846938228304
223,Agricola,0.0025394811068278613
2311,Agricola,0.008774046936273438
223,Agricola,0.015710955000076045
223,Agricola,0.0026560995531081525
1123,Residenziale,0.003456748548005266
2111,Agricola,0.0048948806223325985
2312,Agricola,0.18519531613664075
1122,Residenziale,0.018849052825885025
